"Page_total_likes","Category","Post_Month","Post_Weekday","Post_Hour","Paid","Lifetime_Post_Total_Reach","Lifetime_Post_Total_Impressions","Lifetime_Engaged_Users","Lifetime_Post_Consumers","Lifetime_Post_Consumptions","Lifetime_Post_Impressions_by_people_who_have_liked_your_Page","Lifetime_Post_reach_by_people_who_like_your_Page","Lifetime_People_who_have_liked_your_Page_and_engaged_with_your_post","comment","like","share","Type","Total_Interactions"
0.8131613206697612,0.140874571812879,0.905185213108175,1.3506044291783708,0.2880262928272554,0,0.06446450366962256,-0.004425697369861585,1.7697077228359206,2.0335971412767,0.8881274472310974,0.09197990641063646,0.6563211038234473,2.8487124791349157,-0.07596047562582535,0.017887732206542977,0.2676910527447076,224.43348730120405,232
0.0036362210333022913,1.3148293369202029,-0.3007234804580863,-0.1349366478280865,1.195195719054832,0,-0.32032394043798484,-0.23697910026932806,-0.14526242372575962,-0.1331185519496319,-0.23225343762646608,-0.15911416389437583,-0.33595953229748876,-0.3151556052971955,-0.25133819712845246,0.00039361757911705674,0.3548336131499023,219.68421052631572,226
0.8607162193746154,1.3148293369202029,1.2066623864997403,0.3602437111740659,-1.2995202030710034,0,-0.32355602728062166,-0.217788453982348,-0.6997754076410757,-0.7496814434630785,-0.6069802363346549,-0.15150663309957593,-0.42086860951492583,-0.723396648449726,-0.25133819712845246,-0.23577692989113289,-0.2551643096864608,224.43348730120405,117
0.20847409466377748,1.3148293369202029,0.0007536929334790312,-0.6301170068302389,-0.8459354899572151,1,-0.5096561854829746,-0.3338998244015297,-0.19009124140608394,-0.08501790083865378,-0.26454928339599315,-0.2274908328943438,-0.6478371043846134,-0.37347575431898555,-0.339027057879766,-0.45153767696271924,-0.4948063508007463,219.68421052631572,30
0.9649245305671402,-1.033080193294445,1.5081395598913057,-1.1252973658323913,-1.0727278465141092,0,-0.4479913707221402,-0.2905708476540279,-0.6032959956768994,-0.5835155578069724,-0.4692479529057896,-0.17833798422614563,-0.4708594567524109,-0.580836284174239,-0.25133819712845246,-0.36115141805435197,-0.2333786695851621,219.68421052631572,75
-2.5243555051429825,0.140874571812879,-1.808109347415913,-0.1349366478280865,-0.8459354899572151,2,-0.4300447832538145,-0.28881956340448217,-0.34406848474285007,-0.2949116511411037,-0.3210670134926655,-0.2075077779523145,-0.5635560528862402,-0.464195986130659,-0.339027057879766,-0.2591024160610341,0.006263371529123402,219.68421052631572,119
0.7719147248543264,-1.033080193294445,0.905185213108175,-0.1349366478280865,0.5148186493841496,0,-0.24190330704558563,-0.1313386951184092,-0.10140814556022495,-0.07299273806090925,-0.013781539773783073,-0.009666423210901536,0.06547450732814566,0.044485313670509924,-0.03211604525016858,-0.05500441207439836,-0.059093548774772645,219.68421052631572,193
-1.7839184534973769,-1.033080193294445,-1.5066321740243476,0.8554240701762182,-0.3923507768434269,0,0.2648538879131069,0.026019705737625572,0.9345273586611827,1.1000072310772613,0.5865412404127198,-0.04389271944139849,0.11873108830476299,0.0866054212973583,-0.20749376675279568,-0.09290832710048785,-0.14623610917996738,219.68421052631572,172
-0.9147071034456418,1.3148293369202029,-0.9036778272412169,-0.1349366478280865,1.195195719054832,0,-0.33767514348793,-0.2424411476490301,-0.19691301800961156,-0.17793961321213422,-0.1857094246056771,-0.16499063977778414,-0.3545490935817797,-0.15801520376626113,0.05557281550114496,-0.046257354760685404,0.5291187339602917,219.68421052631572,225
0.9980431207365922,0.140874571812879,1.5081395598913057,0.3602437111740659,0.5148186493841496,0,-0.48707410504297255,-0.3152602815497214,-0.7056226447298136,-0.7420290671499684,-0.6107797476016582,-0.20875292271314005,-0.5796335112942755,-0.7298766650077027,-0.339027057879766,-0.26201810183227175,-0.29873558988905813,219.68421052631572,104
0.40111995982527854,1.3148293369202029,0.0007536929334790312,0.8554240701762182,-0.619143133400321,0,-0.3830944691186688,-0.263970921849739,-0.15695689790323553,-0.1615416639697553,-0.1833347300638001,-0.17704728538870454,-0.412327459735657,-0.14019515823182527,-0.07596047562582535,0.13451516305604913,0.31126233294730493,219.68421052631572,274
0.0036362210333022913,0.140874571812879,-0.3007234804580863,-0.1349366478280865,-0.619143133400321,1,-0.12741938888271215,-0.12526431058851636,0.21824081529078324,0.29650771820069527,0.21608889187990948,-0.041523907457388945,0.1398327524653095,0.2097257358989151,0.4501726888820559,-0.034594611675734785,0.46376181365639574,219.68421052631572,235
-0.39742626651324847,0.140874571812879,-0.6022006538496516,0.3602437111740659,0.2880262928272554,0,-0.3645524972319627,-0.25364691749752194,-0.23492005908640826,-0.22604026432311233,-0.17573570752979373,-0.16151334526279576,-0.3733898651536962,-0.2066153279510862,-0.20749376675279568,-0.07249852670182429,0.09340593193431813,219.68421052631572,190
0.930592805226646,-1.033080193294445,1.2066623864997403,1.3506044291783708,0.2880262928272554,0,-0.4000203975840565,-0.2691390473973495,-0.5477472433338888,-0.6698780904835012,-0.548562750604481,-0.19151829706025006,-0.4992462192540985,-0.5775962758952508,0.05557281550114496,0.06453870454634543,0.07162029183301945,219.68421052631572,242
0.5242531796860617,1.3148293369202029,0.0007536929334790312,-1.1252973658323913,3.463119284623773,0,-0.48813729150436624,-0.31617878727500764,-0.4805040168134024,-0.48403466573654036,-0.4431263129451427,-0.21024102254924862,-0.5861649787725399,-0.4463759405962231,-0.25133819712845246,-0.19495732909380573,-0.16802174928126606,219.68421052631572,135
-0.22983164263376876,1.3148293369202029,-0.6022006538496516,-1.1252973658323913,-1.5263125596278975,0,-0.47954674489630517,-0.30917365027682475,-0.312883220269581,-0.2555565729593943,-0.33151566947692424,-0.2036660508244016,-0.5763677775551433,-0.42369588264330477,-0.339027057879766,-0.33782593188445076,-0.16802174928126606,219.68421052631572,84
-1.2662130192551189,-1.033080193294445,-1.2051550006327822,-1.6204777248345437,2.3291575018393025,0,-0.3359740451497001,-0.2318844551797405,-0.17742222771381838,-0.07408593467706785,3.322664291563387,-0.0993016612981347,-0.09680733847796187,0.04124530539152159,-0.339027057879766,-0.43112787656405566,-0.4730207106994476,219.68421052631572,38
-2.1883777195228458,-1.033080193294445,-1.808109347415913,0.8554240701762182,-0.8459354899572151,0,1.0759375755811316,-0.28104288159705887,-0.3362721686245328,-0.32552115639354434,-0.3980071166494799,-0.07599315876316894,0.18706028653891352,-0.7055766029152901,-0.29518262750410923,-0.22994555834865757,-0.4948063508007463,153.7775,107
0.5588881888193165,1.3148293369202029,0.30223086632504437,-0.1349366478280865,0.7416110059410436,1,-0.5653671560600045,-0.3586015050402271,-0.6237613254874823,-0.5747699848777036,-0.5058182488506953,-0.250116024280076,-0.7581184206522313,-0.6731765201254067,-0.29518262750410923,-0.4923572777600464,-0.5383776310033437,219.68421052631572,15
0.5042364493638655,0.140874571812879,0.0007536929334790312,0.8554240701762182,0.5148186493841496,0,-0.4553060935765288,-0.3007723845762068,-0.4805040168134024,-0.48075507588806454,-0.4222290009766252,-0.20055318892233776,-0.529893874344416,-0.4755360151071181,-0.1636493363771389,-0.19787301486504338,-0.10266482897737,219.68421052631572,139
-1.80987954615768,1.3148293369202029,-1.5066321740243476,-0.1349366478280865,-1.0727278465141092,0,-0.20294815510012051,-0.17562291782020872,0.45407937786988073,0.5402905636040616,0.19709133554489358,-0.09491328525083495,-0.05359916900636667,0.044485313670509924,0.2747949673794288,0.052875961461394824,0.9212602557836681,219.68421052631572,282
-1.1474470860100876,-1.033080193294445,-1.2051550006327822,0.3602437111740659,1.421988075611726,1,-0.45096829281404255,-0.3067977821340844,-0.3898718419379641,-0.34957148194903337,-0.3215419524010409,-0.20287644682973174,-0.5070337381704907,-0.3426956756685963,-0.25133819712845246,-0.3407416176556884,-0.2551643096864608,219.68421052631572,81
0.8511931082819342,-1.033080193294445,0.905185213108175,-0.6301170068302389,-0.8459354899572151,0,-0.5491216669299088,-0.3469670991866016,-0.6754119197713342,-0.6283366190694747,-0.23177849871809067,-0.23332175470113653,-0.687402724685638,-0.6974765822178193,-0.339027057879766,-0.4865259062175711,-0.516591990902045,219.68421052631572,17
-1.3499193460570305,-1.033080193294445,-1.2051550006327822,0.8554240701762182,1.195195719054832,1,-0.19971606825748367,-0.17535348947412477,0.1402776541076105,0.26589821294825466,3.8921160427054886,-0.059350736106281325,0.1629440989268604,0.16598562413257256,0.36248382813074237,-0.1541377282964786,-0.6037345513072397,219.68421052631572,143
0.47336215926084146,0.140874571812879,0.0007536929334790312,-1.1252973658323913,0.06123393627036131,0,-0.4856281714554771,-0.31458671068451155,-0.3577120379499053,-0.3178687800804342,-0.32724121930154565,-0.2078266564886235,-0.5836528758962845,-0.4528559571541998,-0.339027057879766,-0.31158475994331186,-0.27694994978775944,219.68421052631572,88
0.19130823199353036,-1.033080193294445,-0.3007234804580863,1.3506044291783708,-0.8459354899572151,1,-0.19767475025160777,-0.1703200780995563,0.470646549621305,0.6419578489068107,0.6563572599439033,-0.024441128726550843,0.2870419810138838,0.7005869901656482,-0.29518262750410923,-0.42529650502158034,-0.516591990902045,219.68421052631572,39
0.8607162193746154,-1.033080193294445,1.2066623864997403,0.8554240701762182,-1.0727278465141092,0,-0.41328896462224984,-0.2655385049542275,-0.4512678313697126,-0.5332285134636771,-0.4692479529057896,-0.2100891756271967,-0.6235953116287475,-0.4820160316650948,-0.11980490600148212,0.029550475291493593,0.6380469344667852,219.68421052631572,252
-1.3499193460570305,-1.033080193294445,-1.2051550006327822,1.3506044291783708,1.6487804321686201,0,-0.38989886247158845,-0.26708159457270836,-0.5058420441979335,-0.4326544247770865,0.1287001327388363,-0.12848663971650875,-0.19528177122717882,-0.339455667389608,-0.339027057879766,-0.5185984497011853,-0.6037345513072397,219.68421052631572,2
0.7546275486669751,-1.033080193294445,0.6037080397166097,-0.1349366478280865,0.5148186493841496,1,-0.018889314903643407,0.08377534574362293,-0.38792276290838473,-0.3758082007368396,-0.3547876759873187,0.1412997866930917,0.2985976542446593,-0.34593568394758467,-0.25133819712845246,-0.2999220168583613,-0.4948063508007463,219.68421052631572,84
-0.3168134343974944,1.3148293369202029,-0.6022006538496516,-0.6301170068302389,0.7416110059410436,0,-0.4581129058346082,-0.302425694881722,-0.43567519913307806,-0.4140700823023904,-0.39705723883272914,-0.20161611737670102,-0.5444640710266981,-0.45447596129369394,-0.25133819712845246,-0.2474396729760835,-0.2333786695851621,219.68421052631572,114
0.47336215926084146,-1.033080193294445,0.0007536929334790312,-0.1349366478280865,0.7416110059410436,0,-0.40010545250096796,-0.274037744598876,-0.37135559115696054,-0.3648762345752537,-0.33151566947692424,-0.15393618385240623,-0.3115921343978101,-0.2827555225073121,-0.1636493363771389,-0.18037890023761746,-0.12445046907866869,219.68421052631572,144
0.7719147248543264,-1.033080193294445,0.905185213108175,0.8554240701762182,-0.8459354899572151,0,1.092268119628139,1.0036771997322755,1.1576969075480148,1.232284021632451,1.1935131653164783,0.8005735681658008,1.8390191379645529,1.630469366235301,0.7132392711359965,0.3561072816701108,0.28947669284600624,219.68421052631572,367
0.7213269882218668,0.140874571812879,0.6037080397166097,1.3506044291783708,0.5148186493841496,0,-0.5314302442123177,-0.34177448015298356,-0.5721107312036303,-0.5616516254838004,-0.5067681266674461,-0.23131737533005153,-0.6698180045518493,-0.5970363255691807,-0.339027057879766,-0.3465729891981637,-0.4730207106994476,219.68421052631572,67
-1.5038055425037333,-1.033080193294445,-1.2051550006327822,0.3602437111740659,0.5148186493841496,0,-0.4330217053457169,-0.28804801859524176,-0.36161019600906397,-0.2927252579087865,-0.3533628592621925,-0.16860459652261922,-0.4045399408192648,-0.36213572534252636,-0.29518262750410923,-0.4427906196490063,-0.45123507059814894,219.68421052631572,36
0.9649245305671402,1.3148293369202029,1.5081395598913057,-1.1252973658323913,0.2880262928272554,0,-0.4804823489823316,-0.3129946340940154,-0.6325321811205892,-0.6655053040188669,-0.5566367120468628,-0.21998959494498022,-0.6293731482441351,-0.6618364911489475,-0.1636493363771389,-0.23869261566237054,-0.10266482897737,219.68421052631572,125
0.40111995982527854,-1.033080193294445,0.0007536929334790312,0.8554240701762182,0.7416110059410436,0,0.5377100613651857,0.15416962452955865,-0.03903761661368677,-0.05878118205084754,-0.15293863992777465,0.04165783644263871,0.4422899387664758,-0.06405496367559936,-0.07596047562582535,0.041213218376444205,0.1369772121369155,219.68421052631572,234
-2.5243555051429825,-1.033080193294445,-1.808109347415913,0.3602437111740659,-1.2995202030710034,0,-0.44748104122067117,-0.2897503158727722,-0.28462157434068086,-0.24243821356549122,-0.2963701902571448,-0.19413006411954264,-0.5399422858494382,-0.38805579157443304,-0.1636493363771389,-0.2532710445185588,-0.2115930294838634,219.68421052631572,115
-1.5038055425037333,-1.033080193294445,-1.2051550006327822,0.3602437111740659,-0.8459354899572151,1,-0.5296866184156319,-0.3454240095681208,-0.8849379154511109,-0.8579079084627793,-0.6696721722402075,-0.24162778133737514,-0.71327738431107,-0.9615372569553687,-0.339027057879766,-0.5244298212436606,-0.6037345513072397,219.68421052631572,0
0.5042364493638655,-1.033080193294445,0.0007536929334790312,0.8554240701762182,-1.2995202030710034,0,-0.4642368598522359,-0.3026093960267793,-0.45419144991408156,-0.43593401462556225,-0.4075058948169879,-0.19464634365451908,-0.524869668591905,-0.41883587022482227,-0.25133819712845246,-0.22994555834865757,-0.059093548774772645,219.68421052631572,128
-2.2137322445976277,0.140874571812879,-1.808109347415913,-0.6301170068302389,-1.0727278465141092,0,-0.3731430438400238,-0.2706086565578074,0.17438653712524857,0.28885534188758516,-0.009507089598404492,-0.17909721883640511,-0.4113226185851548,-0.2422554190199579,-0.25133819712845246,-0.3232475030282625,-0.037307908673473965,219.68421052631572,97
0.11845946497244636,1.3148293369202029,-0.3007234804580863,-1.1252973658323913,-1.0727278465141092,0,-0.44850170022360913,-0.30102956617928694,-0.12284801488559746,-0.06971314821243348,-0.16481211263715959,-0.2001887563094132,-0.5145700467992572,-0.195275298974627,0.01172838512548819,-0.21245144372123165,-0.16802174928126606,219.68421052631572,135
-1.9331947362941193,1.3148293369202029,-1.5066321740243476,-1.1252973658323913,-0.8459354899572151,1,-0.3048439455600926,-0.23042709276228637,0.08472890176459993,0.1642309276455055,-0.09167152074734831,-0.1401940374067098,-0.2450214081770384,-0.04299490986217517,-0.1636493363771389,-0.1278965563553397,0.31126233294730493,219.68421052631572,182
0.5301975420241685,-1.033080193294445,0.0007536929334790312,-0.1349366478280865,0.5148186493841496,1,3.449990416414805,2.7105914993751705,-0.2125056502462461,-0.23915862371701543,-0.25505050522848516,0.9226281241111134,1.9254354769077433,-0.30057556804174795,-0.07596047562582535,-0.20662007217875636,-0.3640925101929542,219.68421052631572,126
0.40111995982527854,-1.033080193294445,0.0007536929334790312,-0.1349366478280865,-0.3923507768434269,1,0.7486462553056955,0.2408153312815585,-0.052681169820742,-0.025985283566089742,-0.14866418975239606,0.09844858529004714,0.7919746591412462,-0.03165488088571599,-0.25133819712845246,-0.15705341406771622,0.09340593193431813,219.68421052631572,160
0.8131613206697612,-1.033080193294445,0.905185213108175,0.8554240701762182,-1.2995202030710034,0,-0.451223457564777,-0.2843250087220816,-0.4805040168134024,-0.4435863909386724,-0.36808596542182986,-0.1605870790382792,-0.42664644613031355,-0.3653757336215147,-0.339027057879766,-0.36115141805435197,-0.3423068700916555,219.68421052631572,68
0.9980431207365922,1.3148293369202029,1.5081395598913057,-0.6301170068302389,-1.0727278465141092,0,-0.5055310220127671,-0.32456780623262177,-0.7212152769664482,-0.7442154603822856,-0.6008060305257747,-0.22343652007555823,-0.6511028381237456,-0.7622767477975859,-0.339027057879766,-0.33199456034197544,-0.29873558988905813,219.68421052631572,80
-0.08777351410472735,1.3148293369202029,-0.3007234804580863,-1.6204777248345437,-1.0727278465141092,0,-0.4758893834691108,-0.3119291674526834,-0.18034584625818736,-0.08939068730328815,-0.2503011161447312,-0.1962103669516536,-0.5208503039898961,-0.4220758785038106,-0.25133819712845246,-0.428212190792818,-0.3858781502942529,219.68421052631572,45
0.8131613206697612,-1.033080193294445,0.905185213108175,1.3506044291783708,-0.3923507768434269,0,-0.5793586898919456,-0.3623857486284063,-0.6490993528720134,-0.5988203104331926,-0.532889766628093,-0.24776239698827165,-0.7626402058294913,-0.6342964207775467,-0.339027057879766,-0.504020020844997,-0.18980738938256475,219.68421052631572,7
0.7901117524199595,0.140874571812879,0.905185213108175,-0.6301170068302389,-1.2995202030710034,1,0.715985167211681,0.3562408840925265,5.113352798079241,5.619282042276886,3.713064074247964,0.28016379690954896,1.4270342662586453,6.113020820215665,2.2916387646596403,1.9801442562494838,1.3569730578096417,224.43348730120405,1009
0.8339665888531349,-1.033080193294445,0.905185213108175,0.8554240701762182,0.5148186493841496,0,-0.5370013412700206,-0.3333609677093618,-0.5643144150853131,-0.5135509743728224,0.09497947024418303,-0.22668604420746874,-0.6553734130133799,-0.5419561848263791,-0.25133819712845246,-0.4427906196490063,-0.516591990902045,219.68421052631572,34
-1.8488211851481344,1.3148293369202029,-1.5066321740243476,-1.6204777248345437,1.195195719054832,0,1.7529747141966392,7.775660704608509,3.5345987841199933,3.052456387536509,2.4720487066630494,9.582822521343566,5.124849700106792,4.580496904254182,6.0622597769661235,3.983220381089752,3.3394663070278217,219.68421052631572,1873
0.771126186993149,0.140874571812879,0.6037080397166097,-1.6204777248345437,0.5148186493841496,0,-0.39185512556055285,-0.26186448205308266,-0.28754519288504987,-0.3113096003834826,-0.3144178687754099,-0.17199078288437644,-0.42564160497981135,-0.18393526999816784,0.9763058533899371,0.020803417977780632,0.15876285223821418,219.68421052631572,252
0.0036362210333022913,1.3148293369202029,-0.3007234804580863,-1.6204777248345437,-1.0727278465141092,1,-0.4680643311132532,-0.31077797361032466,-0.3811009863048571,-0.33426672932281304,-0.38945821629872274,-0.19540557826477853,-0.49949742954172405,-0.4820160316650948,-0.25133819712845246,-0.35823573228311434,-0.4730207106994476,219.68421052631572,65
0.9980431207365922,0.140874571812879,1.5081395598913057,0.3602437111740659,0.5148186493841496,0,-0.47580432855219934,-0.3096635199969774,-0.6910045520079687,-0.7289107077560653,-0.6050804807011534,-0.2071129759549796,-0.5668217866253724,-0.7088166111942784,-0.339027057879766,-0.26784947337474707,-0.2115930294838634,219.68421052631572,106
-0.22983164263376876,1.3148293369202029,-0.6022006538496516,0.8554240701762182,1.421988075611726,0,-0.49026366442715363,-0.3212734323645952,-0.3811009863048571,-0.3441054988682404,-0.3870835217568458,-0.21522160159255074,-0.5958365748461237,-0.4820160316650948,-0.25133819712845246,-0.31450044571454955,-0.40766379039555156,219.68421052631572,83
0.15922080671946423,-1.033080193294445,-0.3007234804580863,-0.1349366478280865,-0.16555842028653278,0,-0.5346198035964987,-0.33784327564875855,-0.312883220269581,-0.22166747785847796,-0.32486652475966865,-0.2222824834679638,-0.6632865370735849,-0.4253158867827989,-0.339027057879766,-0.45736904850519455,-0.5601632711046424,219.68421052631572,25
0.9357486297035753,-1.033080193294445,1.5081395598913057,1.3506044291783708,0.5148186493841496,0,-0.5492917767637318,-0.3479100983978955,-0.879090678362373,-0.8513487287658277,-0.6644478442480781,-0.2327902904739549,-0.6926781407257746,-0.9518172321184036,-0.339027057879766,-0.5244298212436606,-0.6037345513072397,219.68421052631572,0
-1.939685009459195,-1.033080193294445,-1.5066321740243476,-1.6204777248345437,0.9684033624979377,0,0.324392329751154,0.10735032602596918,0.5797949752777468,0.7490911172903529,0.19851615227001976,-0.16989529536006032,-0.37866528119383286,-0.17097523688221447,-0.339027057879766,-0.31158475994331186,-0.3205212299903568,219.68421052631572,86
0.5350500827083372,0.140874571812879,0.30223086632504437,0.8554240701762182,0.5148186493841496,1,0.2495440028690376,0.061584247420707915,2.3904893937569334,2.67858314481027,1.7510914437491953,0.14204383661114597,1.0512236759708173,3.5696143212098206,0.4501726888820559,0.4435778548072404,0.5726900141628891,224.43348730120405,404
0.8131613206697612,-1.033080193294445,0.905185213108175,1.3506044291783708,0.06123393627036131,0,-0.581825282482379,-0.36470038305612756,-0.6432521157832755,-0.5900747375039239,-0.53526446116997,-0.2516952322694157,-0.7750751150669561,-0.6245763959405817,-0.29518262750410923,-0.521514135472423,-0.5601632711046424,219.68421052631572,4
0.11845946497244636,-1.033080193294445,-0.3007234804580863,1.3506044291783708,-0.8459354899572151,0,-0.25415121508084104,-0.20078997469305107,-0.07509557866090416,0.04397929986806023,-0.014731417590533868,-0.0567997078158095,0.13179402326129178,0.09632544613432331,-0.339027057879766,-0.48361022044633345,-0.581948911205941,219.68421052631572,15
0.9649245305671402,-1.033080193294445,1.5081395598913057,0.8554240701762182,-1.0727278465141092,1,0.1777576529957351,-0.029849935845784086,-0.3898718419379641,-0.46763671649416144,-0.45547472456290305,-0.08273516210227304,0.008198561749519473,-0.4593359737121765,-0.07596047562582535,0.020803417977780632,-0.2115930294838634,153.7775,211
0.15922080671946423,-1.033080193294445,-0.3007234804580863,-1.1252973658323913,1.195195719054832,0,-0.45505092882579434,-0.3070059767651493,-0.22030196636456337,-0.15060969780816938,-0.24032739906884784,-0.2152519709769611,-0.57486051582939,-0.2697954893913588,-0.339027057879766,-0.31450044571454955,-0.14623610917996738,219.68421052631572,93
0.7546275486669751,0.140874571812879,0.6037080397166097,-0.6301170068302389,-1.2995202030710034,1,-0.5008955290410906,-0.32199599020182035,-0.45029329185492295,-0.4413999977063552,-0.41415503953424343,-0.22011107248262174,-0.6296243585317607,-0.4366559157592581,-0.07596047562582535,-0.23577692989113289,-0.2551643096864608,219.68421052631572,121
0.9980431207365922,0.140874571812879,1.5081395598913057,0.3602437111740659,0.5148186493841496,0,0.3165672773952964,0.1403308049352463,3.255880482890151,3.614359448242026,1.48227602160872,0.30858954071766354,1.5405813162653954,5.176658427588036,-0.339027057879766,0.15492496345471268,-0.18980738938256475,224.43348730120405,252
0.8339665888531349,0.140874571812879,0.905185213108175,-1.6204777248345437,-0.8459354899572151,0,-0.20396881410305845,-0.13862550720567987,0.2094699596576763,0.26043222986746173,0.04416100704801546,-0.02290747481382671,0.11672140600375856,0.613106766632963,0.40632825850639914,0.038297532605206554,0.006263371529123402,224.43348730120405,238
0.9320485674318967,-1.033080193294445,1.5081395598913057,-1.1252973658323913,-1.2995202030710034,0,-0.5428276030784581,-0.34023139053450274,-0.8118474518418864,-0.7846637351801535,-0.6269276704864217,-0.22205471308488597,-0.6631609319297721,-0.8529969796092594,-0.29518262750410923,-0.48944159198880877,-0.581948911205941,153.7775,14
-0.8077692381182721,-1.033080193294445,-0.9036778272412169,-0.6301170068302389,1.195195719054832,1,-0.3784164486885365,-0.26923702134138,-0.21153111073145645,-0.17575321997981702,-0.1619624791869072,-0.16389734193901048,-0.3384716351737443,-0.14343516651081362,-0.339027057879766,-0.19787301486504338,-0.29873558988905813,219.68421052631572,126
-0.8077692381182721,1.3148293369202029,-0.9036778272412169,0.8554240701762182,2.7827422149530907,0,-0.35324019328273376,-0.2560227856402623,0.04574732117301357,0.048352086332694603,-0.07837323131283717,-0.1614222371095646,-0.3377180043108676,0.13034553306370086,0.1432616762524585,0.160756334997188,0.1369772121369155,219.68421052631572,280
-0.3168134343974944,1.3148293369202029,-0.6022006538496516,0.8554240701762182,1.195195719054832,0,-0.4744434498816154,-0.3160685665879733,-0.5116892812866715,-0.47856868265574737,-0.43315259586925936,-0.2116835683087416,-0.5700875203645046,-0.5370961724078965,-0.29518262750410923,-0.3553200465118767,-0.3205212299903568,219.68421052631572,72
-1.3499193460570305,-1.033080193294445,-1.2051550006327822,0.8554240701762182,1.6487804321686201,0,-0.36557315623490066,-0.24940954441820154,-0.4532169103992919,-0.3758082007368396,0.7010015173311906,-0.12418937182244015,-0.16312685441110797,-0.3912957998534214,-0.29518262750410923,-0.48069453467509576,-0.581948911205941,219.68421052631572,17
0.8607162193746154,1.3148293369202029,1.2066623864997403,-0.6301170068302389,0.5148186493841496,0,-0.43752961594202616,-0.280699972792952,-0.3577120379499053,-0.5190169574536153,-0.4474007631205213,-0.1959066731075498,-0.5612951602976102,-0.32325562599466634,-0.20749376675279568,0.2628053369905059,0.2241197725421102,219.68421052631572,311
