"Area","ConvexArea","Perimeter","MajorAxisLength","MinorAxisLength","AspectRation","Eccentricity","EquivDiameter","Extent","Solidity","roundness","Compactness","ShapeFactor1","ShapeFactor2","ShapeFactor3","ShapeFactor4","Class"
-0.035786235875436306,-0.03802418836418792,0.2097421327849906,0.5558768902266463,-0.4797586928951532,1.8327297056537544,1.3053899427016222,0.07161713945122583,-1.3574391346828016,0.15691895437220402,-1.122068446416471,-1.6235383128004834,0.45062707192009455,-1.126307460529007,-1.5561012889983734,0.2775569796491856,4
-0.7162981911199601,-0.7178482365764716,-0.9451532407049352,-1.2144783732074262,-0.29436585263081777,-1.7844910371467022,-2.8921719560070986,-0.862940192362883,0.5834681261534644,0.43517863753706193,1.2058369527920676,2.1852027479617364,0.15876599038242875,2.4520549870391237,2.324219134018885,0.8700018202246509,5
-0.9227333576275841,-0.9192526696209578,-1.1474513553473389,-1.1309488733269795,-1.1783041339731568,-0.3551340880688351,-0.07929133234628051,-1.2020318708458537,0.9259763312922145,-0.5359173564640165,0.11265149371498578,0.2443831213589876,1.791067018392071,1.0426691117403455,0.20754985656693498,-0.3963760258426376,3
-0.5649898212277075,-0.5691157043582489,-0.7703548582336811,-1.0076999211671716,-0.07541968077924972,-1.6529736592930646,-2.4451564240201145,-0.6343755767886046,0.4501288145118278,0.7573495968248235,1.4919937347333525,1.9752264454485846,-0.13709925447008375,1.9123917055296158,2.081245403737115,0.8790709609628664,5
0.4856299209586783,0.4816315381784493,0.631188367741391,0.5449532154303314,0.7109314510389645,-0.07046660072138104,0.20219788162204227,0.6696977502354852,0.062240212696377285,0.1683464084082038,-0.19612476766676182,-0.03135915810274334,-0.9844478779120912,-0.5922532851096681,-0.069678648151316,0.42965106792747165,0
0.7646111320828135,0.7635573828309014,1.08067592551951,1.497839975238148,0.3331009355780807,1.9500141057389961,1.3472570628091176,0.9617494350438556,0.7108736463541931,-0.14425927946980197,-1.1827355459044182,-1.76058350328114,-0.5498203505939357,-1.4772121283954418,-1.6749327983661089,-2.0210491407953515,4
-0.140404190046987,-0.14380524078985743,-0.08796464517107198,0.043308812210635275,-0.2082956993010985,0.3873710487982777,0.5686838546031004,-0.058576546227925415,0.9476788658210042,0.34477113481269317,0.09247664217787524,-0.47182027801571036,0.04860234393457897,-0.4620497025098417,-0.5003859532411202,0.4962450767215444,6
-0.15642306713038803,-0.15954626862299362,-0.11214013128010672,-0.04468443990135473,-0.14660033794558738,0.13461398823905366,0.3778118511301103,-0.07886769114189016,0.9505492319943302,0.3176211994621687,0.1334977784666951,-0.23572829779556867,-0.03232674761468692,-0.3097460737256617,-0.2713770937608795,0.410891372682467,6
-0.5970958861709845,-0.599252373030236,-0.7973129997542618,-1.039704699920939,-0.13710374788782112,-1.6421905814148037,-2.4115963422656335,-0.6816609746389485,0.5742797008223444,0.4481963081333763,1.3428508539671002,1.956229280254574,-0.055161372384296935,1.9569180847293548,2.059430090377168,0.8139111587816051,5
-0.16687461593107183,-0.17222654104413113,-0.0678557578262259,0.13376845211135216,-0.3715393395945714,0.8260945953660171,0.8463189566641282,-0.09215968592122807,-2.0765861112540693,0.6086965940230348,-0.2884312584673212,-0.8607562244613705,0.28549629792389364,-0.6636226427799007,-0.8683073499698456,0.3099318642002407,6
-0.3907973412163106,-0.39458537652460846,-0.4908380559208787,-0.5931328529524027,-0.12140981203161261,-0.8711368990488256,-0.7421968492825447,-0.3878274069604339,0.0629250702101126,0.5520179748840236,0.9301477497515545,0.8839188407262146,-0.07779051918685496,0.6942553242695753,0.8730365828674146,0.8923183933276303,5
-0.4496129197613352,-0.45189886248115557,-0.5272553582867477,-0.45114653484715783,-0.47118163480109204,-0.11655979239872404,0.15980628707918101,-0.46928962068020413,0.4429689737798002,0.3650245453288167,0.6012279398214451,0.008431138584033923,0.4402052648584231,0.12054552564363924,-0.030034838815785534,0.1718986830042294,6
-0.7707760353588184,-0.7717982550473059,-0.9702531660278727,-0.8903890703552699,-0.9568097752691163,-0.20991158032831958,0.07033822345816267,-0.9490714329273856,-0.14837916586427213,0.37744694542509805,0.6692604267756316,0.12312580910400507,1.2785288000061812,0.6454048036132177,0.08491881028293334,0.781635827716522,3
-0.5137908942596519,-0.5181255372748419,-0.6347237513454118,-0.6565288776540454,-0.407794929366266,-0.6021519577194614,-0.3677201426752051,-0.5602137574957712,1.218821904403224,0.7414308841444577,0.8267238795264081,0.5425876527861949,0.339761080524517,0.5900571384812002,0.5139417032766703,0.3021689652059061,3
-0.06256406025365889,-0.06284657840874884,0.29957147862080147,0.6206586697593276,-0.5988809068636692,2.213235516545767,1.4344958596664823,0.03866673880833202,1.1498176752829987,-0.0678826376155033,-1.8758492841247718,-1.8767201815412966,0.6425470358707747,-1.2288943948528002,-1.7745041736992975,0.2573844431513717,4
-0.371636168415057,-0.36347330228176444,0.13414821706630004,-0.21001165710979916,-0.5351358255152276,0.4552199806867475,0.615726692079272,-0.3616540428173619,-1.4156089744666103,-1.1996672996174582,-3.269893506679764,-0.5365770992809724,0.5350670025271033,-0.3150171197486268,-0.56245097738623,0.3874192518109345,6
0.7660115030005522,0.7728405530914688,1.0047645256263473,0.7086444323972799,1.1431248868721242,-0.3330071839590683,-0.055617678621221044,0.9631743823805227,-0.2699464074285744,-0.7837567229424639,-0.7641439161819717,0.23143970645698772,-1.3456391740312603,-0.5859916053574348,0.1944059099420651,-0.01710065530953136,0
4.7318277866482585,4.6997897466858065,3.8632986548709876,3.684044877563387,4.088921625781156,0.254634592631848,0.4716749412747516,4.0747671125407905,-0.7497782946334518,0.6349943548908337,-0.38460856208464694,-0.3649671185140222,-2.8775828144344584,-1.6290296907148365,-0.3972694528735029,-0.10332306579460968,1
0.8909860685616701,0.887131178255992,1.1054023400489517,1.0998734302165942,0.9284557740087245,0.4648866496858149,0.622296101292219,1.0888195220142065,-1.3320358602589761,0.05657514385013228,-0.6601531958436063,-0.5448792250835834,-1.1774873425108516,-1.0130590199066898,-0.5703846669417488,0.4028177668038707,0
-0.020177223450885646,-0.02265314195448014,0.22262825516060583,0.5079243502728918,-0.39675194214492765,1.5753524029214951,1.2062395379334163,0.09070959887327983,1.3079960911871993,0.1791111307827279,-1.0865260358449,-1.4451237394260292,0.3266689455720542,-1.0500808019926855,-1.3992346977882728,0.17410817943579643,4
-0.8459178894813818,-0.8455254623341318,-1.0685145180268576,-1.1333469257992335,-0.9034746180154998,-0.8241578614602062,-0.6714762317047678,-1.0716649906342266,-0.5363841440433675,0.1375041412497414,0.5341031893491478,0.8166883150379334,1.1790517792068496,1.394196079232976,0.8015987597049992,0.5957401488794657,3
-0.2015764903804011,-0.2020604976424042,-0.2320230893375967,-0.26185973657016987,-0.004925562495031216,-0.4455262901059881,-0.1795129183358979,-0.13659839161105838,0.34223035610233654,-0.0041513571174579865,0.6601151356422914,0.37345909551835627,-0.21947289155496516,0.11910078137633642,0.339330398926178,0.6080070475948537,6
-0.07967590976066082,-0.08400278889388274,-0.06761764469537193,-0.06045886476094262,0.06934771986293113,-0.20209684800688185,0.07802045872178402,0.01747812224297952,0.3585037695716421,0.4276669008529943,0.4694375722271546,0.11212370940626532,-0.31230996270346284,-0.15547463260999822,0.07384801112436853,0.6852328231910492,6
-0.2558494022898343,-0.25843221270295175,-0.06719277616777009,0.33364757262610073,-0.7878029400295413,2.0553717095248945,1.3832477654376822,-0.20707147272591506,-0.1562741318666208,0.29696577982362715,-1.0681797573464955,-1.7708130142746434,0.9674130158662613,-1.078203699424084,-1.6837448680959217,0.38451856325422573,4
1.2440844721612427,1.2557335800152645,1.5351171701963717,1.858276747160873,0.8652583401233922,1.638456517956462,1.2315292070095591,1.4288887332773053,-1.1944917483864723,-1.0678227331158119,-1.194166841939327,-1.5476764816339423,-1.0708035362895085,-1.5173353172671262,-1.4897007483032452,-2.082787303301608,2
1.019649416052441,1.0172301006033655,1.3396169519955965,1.1731704788394124,1.1031564764346673,0.351147572624823,0.5428806857289521,1.215172848381471,-1.2683571054525609,-0.0752530877161634,-1.2515649122568717,-0.4422003992273059,-1.3212687785941102,-1.0103814496231667,-0.4718898307752247,0.3610350778294695,0
0.30382078937031254,0.29849073358138395,0.606667384148372,1.036370155312004,-0.17982557555380602,2.118925111356899,1.4042543427587384,0.46971604035187836,0.7795508096989824,0.3586097950152511,-1.1954124700090274,-1.8314071453748217,0.032593661803219265,-1.360652044627234,-1.735777810167985,-0.38114434249053425,4
-0.6406440061738338,-0.642910180994789,-0.8342625550008629,-1.0813062091214538,-0.22988298211202826,-1.613554122804409,-2.324478320856901,-0.7468092158637587,0.4219200827654114,0.5034378772484327,1.1324499315078553,1.9153321231923373,0.06716710112160111,2.005768605385713,2.012560211181782,0.9232177042922394,5
-0.1781117386612188,-0.18046703638412762,0.038482765082112666,0.4500178927178217,-0.7106815267769464,2.1200990281021985,1.4046375296256466,-0.10649797699685544,0.8632277740008215,0.22953983395547445,-1.1269453215648768,-1.812996516448044,0.8289934919060036,-1.141590802970196,-1.7199982276227517,0.3970407098342774,4
-0.2763767906205892,-0.26791719101266204,-0.17682286294379265,-0.4433117236149285,0.0214571240382219,-0.7905616110925658,-0.6223764880641748,-0.2340460910274328,0.9129418938763241,-1.1965339620246394,-0.46797743892949784,0.7767923837678188,-0.25284800462583706,0.47895647251469825,0.7593704414911671,0.6374401039066228,0
0.7215753429035272,0.7108518473297808,0.9930129422859773,1.229696223229665,0.46520286755665985,1.3098218163741076,1.0921100596748987,0.9177679155503142,1.1606355527187902,0.6653595146527759,-0.9386937648737889,-1.2549298721504178,-0.7344839309926261,-1.2643705192185968,-1.2293161926730745,-0.055103493892304456,2
-0.899541849014302,-0.8986682486083951,-1.1541745496302687,-1.0939598414220983,-1.154777274000727,-0.3123734070414633,-0.03383381825421382,-1.1620980974769755,0.4610931842285345,0.06419910366126011,0.5688142721772704,0.22869742359226708,1.7025724406593437,0.9785756140239577,0.1916227972246753,0.6545726224255987,3
0.2778285389215531,0.2657978296202549,0.19437683251754526,-0.12725403808033037,1.1147357434317524,-1.452735740630098,-1.8829562590077555,0.4404336283783815,0.6080641882531316,1.0473400971101745,1.3778614483423082,1.6651999706031526,-1.337077296843772,0.5942685932487511,1.7286967165694915,0.691819945512166,5
-0.8933255683550718,-0.8929503538826832,-1.170305547024381,-1.2164637030819765,-0.967558426626084,-0.9043835134377896,-0.7937618252775427,-1.1514808200888784,-0.41500369843860024,0.17452037753234548,0.8475835320429541,0.9165146341635199,1.3059237956911094,1.5993834030076142,0.9077973198943635,0.5965368040582235,3
-0.10624880180945821,-0.09574129041902063,-0.011133474948925163,0.014372848364944874,-0.055934897145567604,0.10347834341919052,0.3524365406874364,-0.015634234531616,0.20062795661473576,-1.3764583952855087,-0.18039092518350294,-0.24739410830492287,-0.11285374003877195,-0.3548981163333595,-0.2827935590392986,-1.0775309775968667,6
0.4661613496632869,0.47177657844531057,0.6749358194296211,0.7534854183679439,0.46209009075793517,0.5730036897562168,0.6936110912933012,0.6486711473218735,0.6299107545456271,-0.70992217887928,-0.5850023322868384,-0.6841867048716656,-0.7060225755131662,-0.9137198168752853,-0.7027196298532161,-1.1735871359588896,2
-0.3120350159405692,-0.3186719153720691,-0.4611019278736707,-0.7459675632032272,0.3664249861633135,-1.670638766071563,-2.5010646563000045,-0.28133639161531077,0.4108736822517558,0.8981107044478839,1.5170584443794628,1.9894391618714673,-0.6433393960296343,1.5013426197368125,2.0975846641139637,0.46910470537070137,5
-0.31845622892922465,-0.3226744416800674,-0.33802545253178873,-0.2914820809171224,-0.29272752363536186,-0.09087461443158922,0.1835693928087444,-0.28991181923678233,1.0859206054949189,0.561570305630748,0.384474735818336,-0.00985439590370982,0.16741643565916464,-0.026680474568960343,-0.04826816552466098,0.4534388960866802,6
-0.38833815326320853,-0.3872193827308973,-0.4075544867410866,-0.37604060415186746,-0.36886173736318156,-0.13231706943034677,0.1450498854968674,-0.384458422685314,-0.23508250533154967,-0.17520719335279158,0.24210944566971196,0.0011187734752289404,0.3074337279494341,0.05013148199416124,-0.03732940495999231,-0.6477842625919985,6
0.15490329665468697,0.14430938403630633,0.49804577651478893,1.0758208534822742,-0.5230985083716377,2.9331237558304273,1.6336526909168807,0.2994122671550812,0.48577066707956235,0.989895008863331,-1.529540254043908,-2.3187151921464313,0.5275962841991353,-1.5025346775089596,-2.1439705837390486,-0.03230051791268882,4
-0.820028105197335,-0.8218802859095704,-1.0327742039742,-0.8734221927043189,-1.1392049332310719,0.16643614893252048,0.40330010888226886,-1.0289039228924728,1.2840415326947003,0.5979834221586723,0.5671456103980327,-0.26628069286893785,1.6755237462033694,0.41884905618772544,-0.3012542833020726,0.41876791720873685,3
-0.3210520384352768,-0.3200509370412114,-0.35449260964004803,-0.4149563470681962,-0.13176079017201836,-0.5427491477824335,-0.29403429349097376,-0.29338371701421756,-0.7327057417766254,-0.17336792206438406,0.49421692443012455,0.45969645146230925,-0.036751609353456546,0.29817002165045575,0.4280885413502727,-0.18597132430079494,6
0.6171623210614017,0.6191637236692482,0.9069513865795582,0.7459822634794873,0.77240635982156,0.15009889204734583,0.3902703291400546,0.8094809621440746,1.0177656411748266,-0.38608357119495595,-1.037840786881862,-0.2621523169160651,-1.0317937213807542,-0.7724292095838867,-0.2972213535113729,0.004122420485334345,0
-0.5093165384005356,-0.5120040264508444,-0.6171920884756888,-0.6784363720462975,-0.36466449921343025,-0.7038289850435089,-0.5009688981427147,-0.5538027683804829,1.4186660070450898,0.46993556133735387,0.7194700526568795,0.6627275801270982,0.27501780728510417,0.6774380973443589,0.6393123582911144,0.32238673262540635,6
-0.619467665466566,-0.6202067754662273,-0.7709011177691695,-0.9802601649527115,-0.30710393606946945,-1.3386883144569106,-1.6108797018935883,-0.7149805845768152,0.4150297805097201,0.21553612726360447,0.7930568375357875,1.4995094184742697,0.18220287815891806,1.5671196902256928,1.54331090119464,0.6698634014542942,5
-0.9349609866166194,-0.9327401742386664,-1.2387513999325404,-1.259636463041497,-1.061239122018893,-0.8510002036695253,-0.7115825975434743,-1.223296824963234,-0.6848559618926415,-0.23556456721060537,0.8888022234847166,0.8339264714424657,1.5168407291043375,1.6233284834890935,0.81988254618586,0.07375417434762042,3
0.743844656034396,0.7425020763703388,1.6005002345978627,1.2117196499747342,0.5170656244369944,1.2021690020003486,1.04196632099294,0.9405728655433703,0.2157452930220451,-0.11765539767131829,-3.651914361583442,-1.1608216532391735,-0.7969952883830189,-1.232249767161612,-1.1442116370012743,0.39483689567929703,0
-0.6791029733292913,-0.681354614356487,-0.8733411217703919,-0.9403259411975678,-0.5663569118005307,-0.9249794724620707,-0.8263610927738123,-0.8053595938218597,1.0063849560129254,0.5350143679281191,0.9989434875591725,0.9315678217539254,0.5896214027795633,1.165847436127688,0.9238778917947946,0.24067491330222288,3
-0.6546818707394582,-0.6597611530982105,-0.7749303654540084,-0.6767086987731294,-0.8135205322843219,-0.0035508307265882167,0.2617596882640758,-0.7680675027317869,-1.5704346611497886,1.030235934838151,0.3752012881409962,-0.12835552771369585,1.0446931021385584,0.2741896214604624,-0.16580787035503916,-0.604851253543516,3
0.3764009893750612,0.38631086963334677,0.8109170926867927,0.4035865210246074,0.6294068281799264,-0.18245148905946673,0.09717432563602371,0.5505438486318435,0.5602729117411904,-1.1270557542829125,-1.8899433586083625,0.08797577987419093,-0.9105271792649248,-0.47009418659658153,0.049581915875512673,0.5619590145164681,0
0.8550204447475522,0.8374191288171559,1.0182389275017198,1.2083521020301307,0.7552182006589692,0.851551482441221,0.8606692313389442,1.0529642882926298,0.38675491982138993,1.1528238965649302,-0.36279392581724756,-0.8984024666806246,-1.0095578168944523,-1.156803505994357,-0.9033021370311518,-0.30601600883144814,2
-0.8620050773412579,-0.8604928926455541,-1.1043015209287026,-1.0969316109737561,-1.0048708062874383,-0.5811386751385272,-0.34131783263651766,-1.0985250137899933,-0.922939836915253,-0.09944321764390844,0.6529556351774188,0.5129285623885624,1.3970222752476924,1.1513108532379341,0.48316211183843377,0.12268607644401217,3
0.2787848897922039,0.2782426593173925,0.5705862414966495,0.9203585740162746,-0.12497462353852072,1.8068733916775606,1.2958927658972528,0.441514255679776,-1.6808508793818207,-0.11261150907237849,-1.1437642618254498,-1.6219250583301692,-0.041082588917625576,-1.2633882949437365,-1.554693844534755,-0.36725435828830233,4
-0.5495515857443445,-0.5512556920091135,-0.6475024893678968,-0.6759698452174135,-0.5017312530693538,-0.5029142920327258,-0.24622858806792008,-0.6118553476104599,0.9580213753985277,0.336717799558936,0.5160066989972119,0.43955316563397506,0.4743774907325169,0.5589757949890501,0.4073052622649288,0.6622886994607946,3
-0.2885361088331494,-0.29035151914236684,-0.22592552563377327,-0.11345936162610669,-0.42086294279451825,0.44538812364896924,0.6090114878575239,-0.25010955021367554,-0.5479958331351968,0.2080702132552334,-0.21183195827344167,-0.5230968193934039,0.35260788186976544,-0.37801066082844237,-0.5495576108953353,0.5545413706480803,6
0.45611966552145344,0.46750497473845526,0.695903781599508,0.22429428797956039,1.06122294937209,-0.9163580355046687,-0.8126530085850792,0.6377907039080064,-0.5864627458238022,-1.240180272768169,-0.7714827186941092,0.9250051475858185,-1.2877891551779268,-0.026895756601806514,0.9168651764867776,0.38149491023197557,0
-0.12158457112810865,-0.1262479405144363,-0.11725722915100324,-0.16074853748251083,0.09184134651788874,-0.401372806213055,-0.12983844338886055,-0.03486160044063569,-0.2694061917241307,0.49280171293627234,0.4837739395397561,0.3148840055294002,-0.32949482906002014,0.00866278041718901,0.27936920656073266,0.28106112598040267,6
-0.6511980211392302,-0.6557922614650693,-0.7889603646347054,-0.7186695368140021,-0.7658661987527757,-0.17235006237783432,0.10693574296489453,-0.7627797378911104,-0.5871748723753935,0.9369749098415633,0.5523131133000829,0.06958439998800528,0.9303933259228828,0.41757418289946513,0.031130634495334382,0.2895343095492315,3
-0.6816646274471059,-0.6867361623336277,-0.9318002298374498,-1.1175155996314317,-0.3186763931363805,-1.5782949075646835,-2.221023201685004,-0.809294570216162,1.0146790341748406,1.065635012524275,1.564259202220752,1.8539893876600706,0.19785374520972004,2.032514034185073,1.9424999266513827,0.7056644715016289,5
-0.6598734897515625,-0.6616446948902097,-0.821796632267931,-0.8734238015975717,-0.597785694279743,-0.748180001599719,-0.5621139268742003,-0.7759621146999307,0.028997405079445763,0.429606939599532,0.7522118077459433,0.721996949117658,0.6331074489188511,0.9529150048432363,0.7015710424106553,0.5251676373039609,3
0.915782880422116,0.9283000202811174,1.2414256332703921,0.37388386638155435,1.9428788358817475,-1.4907956019325164,-1.9807926142653018,1.1134014047704266,-0.3874345994928782,-1.2020140146107763,-1.2543950972824816,1.714618209277677,-1.9090482458378362,0.19110925758158048,1.7843978646746133,0.4784209114953371,0
