"Marital_status","Application_mode","Application_order","Course","Daytimeevening_attendance","Previous_qualification","Nacionality","Mothers_qualification","Fathers_qualification","Mothers_occupation","Fathers_occupation","Displaced","Educational_special_needs","Debtor","Tuition_fees_up_to_date","Gender","Scholarship_holder","Age_at_enrollment","International","Curricular_units_1st_sem__6","Curricular_units_1st_sem__5","Curricular_units_1st_sem__4","Curricular_units_1st_sem__3","Curricular_units_1st_sem_","Curricular_units_2nd_sem__6","Curricular_units_2nd_sem__5","Curricular_units_2nd_sem__4","Curricular_units_2nd_sem__3","Curricular_units_2nd_sem_","Previous_qualification_","Admission_grade","Curricular_units_1st_sem__2","Curricular_units_2nd_sem__2","Unemployment_rate","Inflation_rate","GDP","Target"
-0.29411385970586823,-1.010419723198507,0.9404015916716868,0.44614690115887795,1,-0.344502249058521,-0.12162071071585256,-1.0587164487251002,-1.3928832543996232,-0.34123169451993246,-0.3177354374928018,1,0,0,1,0,0,-0.6928476673813231,0,-0.3051122541409314,-0.10866179902377787,-0.32107630570872403,0.4146981060368984,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,-0.5286846415060938,0.5151454919078552,-0.1995512930764585,0.4161025809897039,0.6208438085880297,0.8715591650070209,0.8529385703512629,0.8920834522350467,-1.1099571946157272,0.3330275890892366,2
-0.29411385970586823,1.335317007675882,-0.5523462140812174,0.11933744030558342,1,3.40746984827611,-0.12162071071585256,-1.186939217009489,-1.3928832543996232,-0.2627205631669408,-0.153801229920979,1,0,0,1,0,0,0.36381593738596946,0,4.341881071935875,4.703276971509901,8.821202700075865,4.298137834190152,14.2332839943709,4.388530973320621,3.0395292335104576,4.742487061216119,2.8325050835245795,6.22055803599251,1.3284248853306297,1.5942906780137904,0.2423274223739724,0.4275791536698136,1.4942283508434129,1.1412082771476582,-1.8119040206092638,2
-0.29411385970586823,-1.010419723198507,0.19402768879523472,0.44614690115887795,1,-0.344502249058521,-0.12162071071585256,-1.186939217009489,0.7614096423235763,-0.0664427347844617,-0.07183412613506761,1,0,0,1,0,1,-0.4286817661895,0,-0.3051122541409314,-0.10866179902377787,-0.32107630570872403,0.09107812869079396,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,-0.5286846415060938,0.5151454919078552,-0.1995512930764585,-0.1921122885709134,-0.14548670564076152,0.4434833967905218,0.40284895502554335,0.32757260978970326,-0.5290112664187245,0.7752815292332573,2
4.791565046641369,1.3925300986728182,-0.5523462140812174,-0.38940228727272824,0,-0.344502249058521,-0.12162071071585256,1.1851819962517063,0.9572544511165946,-0.0664427347844617,-0.07183412613506761,0,0,0,1,0,1,2.0808942951328198,0,0.9622495620618341,1.0943228936096419,0.16009627354309647,1.3855580380752117,-0.1981829022823819,0.752629906397383,0.3433405901667757,0.47534806377432764,0.8461968621388158,-0.1995512930764585,0.5681562983798581,-0.06264016356197315,0.5082232506257329,0.28343742442892356,0.4404747782787716,1.7947724463692865,-0.7681847218693753,2
-0.29411385970586823,-0.09501026724752597,-0.5523462140812174,0.3164681470702887,1,-0.344502249058521,-0.12162071071585256,1.1851819962517063,0.9572544511165946,-0.0664427347844617,-0.11281767802802331,1,0,0,1,0,1,-0.5607647167854115,0,-0.3051122541409314,0.29233309852069533,0.4006825631690067,0.4146981060368984,-0.1981829022823819,-0.2861989698663995,0.7927053640573893,-0.026668288865883096,0.8461968621388158,-0.1995512930764585,0.7202100157700125,0.26874600475318033,0.39839671286957107,0.4680660217360049,0.8920834522350467,-1.1099571946157272,0.3330275890892366,2
-0.29411385970586823,-1.010419723198507,-0.5523462140812174,0.3972204847811318,1,-0.344502249058521,-0.12162071071585256,1.1851819962517063,-0.2178144016415144,-0.14495386613745334,-0.030850574242111913,0,0,0,1,0,0,-0.03243291440176525,0,-0.3051122541409314,-0.10866179902377787,0.641268852794917,0.4146981060368984,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,0.22433988745422226,0.18409412167689462,-0.1995512930764585,0.7202100157700125,0.10305292059560359,0.25099793851261665,0.4992967297381976,-0.1616701203295946,-0.4563930253940992,0.8769999354663821,0
-0.29411385970586823,-0.09501026724752597,0.19402768879523472,0.1996147642651863,1,-0.344502249058521,-0.12162071071585256,1.1210706121095118,0.9572544511165946,-0.22346499749044496,-0.153801229920979,1,0,0,1,1,0,0.8921477397696157,0,-0.3051122541409314,-0.10866179902377787,2.084786590550378,-0.8797818033475193,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,1.7303889453748544,-0.47800861878502654,-0.1995512930764585,-0.1921122885709134,-0.24214100473268046,-0.13917528772638002,0.20995340560023487,-1.4788620860353958,0.9959717950984076,0.12516823722154677,0
-0.29411385970586823,-0.4955019042260802,-0.5523462140812174,0.11933744030558342,1,-0.344502249058521,-0.12162071071585256,1.1210706121095118,0.9572544511165946,-0.22346499749044496,-0.2357683337068904,1,0,0,1,0,0,-0.16451586499767681,0,0.5397956233275789,-0.5096566965682511,-0.32107630570872403,0.09107812869079396,-0.1981829022823819,-0.2861989698663995,-0.5553889576144516,0.47534806377432764,0.18409412167689462,-0.1995512930764585,0.11199514620939524,0.48967011696328133,0.7348127390489724,0.37712954843550195,0.4404747782787716,1.7947724463692865,-0.7681847218693753,2
-0.29411385970586823,-1.010419723198507,0.9404015916716868,0.1996147642651863,1,-0.344502249058521,-0.12162071071585256,1.1210706121095118,1.0225360540476005,-0.14495386613745334,-0.153801229920979,1,0,0,1,0,1,-0.6928476673813231,0,-0.3051122541409314,-0.10866179902377787,0.16009627354309647,0.4146981060368984,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,-0.026668288865883096,0.18409412167689462,-0.1995512930764585,-0.26813914726599053,-0.3387953038246004,0.0342350350465075,0.14565488912513191,-1.4788620860353958,0.9959717950984076,0.12516823722154677,1
-0.29411385970586823,1.163677734685073,0.19402768879523472,0.3972204847811318,1,1.4327476917841988,-0.12162071071585256,0.9287364596829284,0.7614096423235763,-0.41974282587292405,-0.4406860931716689,1,0,0,0,1,0,0.49589888798188103,0,-0.3051122541409314,-0.5096566965682511,-0.08049001608281377,-1.2034017806936237,-0.1981829022823819,-0.2861989698663995,-0.5553889576144516,-0.5286846415060938,-0.47800861878502654,1.0844705727373352,0.04357097338382537,-1.8576485752690504,0.06891709960108486,0.08135637265002899,-1.4788620860353958,0.9959717950984076,0.12516823722154677,0
-0.29411385970586823,1.8502348266483089,-0.5523462140812174,0.11933744030558342,1,-0.344502249058521,-0.12162071071585256,-1.0587164487251002,-1.2623200485376112,-0.34123169451993246,-0.11281767802802331,1,0,0,1,0,0,-0.16451586499767681,0,1.3847035007960893,2.2973075862430616,2.565959169802199,2.0327979927674207,-0.1981829022823819,2.3108732207930567,2.5901644596198437,2.9854298269753814,2.5014537132936185,-0.1995512930764585,-0.42019286465614486,0.8210562852784349,0.7252084750184736,0.999906608008641,-0.9896193559160981,0.12455290280290343,1.535958306280973,2
-0.29411385970586823,-1.010419723198507,0.9404015916716868,0.1996147642651863,1,-0.344502249058521,-0.12162071071585256,-0.032934302449988635,-1.3928832543996232,-0.14495386613745334,-0.07183412613506761,1,0,0,1,0,1,-0.6928476673813231,0,-0.3051122541409314,-0.10866179902377787,-0.5616625953346343,0.4146981060368984,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,-0.5286846415060938,0.5151454919078552,-0.1995512930764585,-0.3441660059610677,-0.3595069393442972,0.41573774514685957,0.4349982132630946,0.32757260978970326,-0.5290112664187245,0.7752815292332573,2
-0.29411385970586823,-1.010419723198507,2.4331493974245912,0.13548790784775205,1,-0.344502249058521,-0.12162071071585256,-1.186939217009489,-0.2178144016415144,-0.2627205631669408,-0.153801229920979,0,0,0,0,1,1,-0.6928476673813231,0,-0.3051122541409314,-0.5096566965682511,-0.5616625953346343,0.09107812869079396,-0.1981829022823819,-0.2861989698663995,-0.5553889576144516,-0.026668288865883096,-0.14695724855406597,-0.1995512930764585,-0.11608542987583623,-0.0074091355094478995,0.31862796439404256,0.3385504385504404,-0.9896193559160981,0.12455290280290343,1.535958306280973,1
1.4011124424098773,1.163677734685073,-0.5523462140812174,0.08038631270388262,1,1.4327476917841988,-0.12162071071585256,-0.032934302449988635,0.9572544511165946,-0.0664427347844617,-0.030850574242111913,0,0,1,1,0,0,1.8167283939409968,0,-0.3051122541409314,-0.10866179902377787,0.4006825631690067,0.4146981060368984,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,0.9773644164145383,0.5151454919078552,-0.1995512930764585,0.04357097338382537,-0.47687287395591405,0.4590903258400815,0.5121564330332181,1.7576667439845728,-0.6742477484679752,-0.423226648557039,1
-0.29411385970586823,-1.010419723198507,-0.5523462140812174,0.3164681470702887,1,-0.344502249058521,-0.12162071071585256,-1.186939217009489,-1.3928832543996232,-0.2627205631669408,-0.3177354374928018,0,0,0,1,1,0,-0.6928476673813231,0,-0.3051122541409314,0.29233309852069533,-0.32107630570872403,0.7383180833830029,-0.1981829022823819,-0.2861989698663995,0.7927053640573893,0.22433988745422226,1.1772482323697764,-0.1995512930764585,1.1763711679404756,0.7313058646930802,0.8685864166166286,0.7993564732886774,1.7576667439845728,-0.6742477484679752,-0.423226648557039,2
-0.29411385970586823,1.3925300986728182,-0.5523462140812174,-0.38940228727272824,0,0.14917829006445674,-0.12162071071585256,0.9287364596829284,0.7614096423235763,-0.41974282587292405,-0.4406860931716689,0,0,1,1,0,0,0.7600647891737041,0,0.11734168459332375,-0.10866179902377787,0.16009627354309647,-0.23254184865531047,-0.1981829022823819,0.23321546826549172,-0.10602418372383794,1.2283725927346436,-0.8090599890159872,-0.1995512930764585,0.04357097338382537,-1.8576485752690504,0.27700948692854976,0.04920711441247768,-1.4788620860353958,0.9959717950984076,0.12516823722154677,0
-0.29411385970586823,-1.010419723198507,-0.5523462140812174,0.3164681470702887,1,-0.344502249058521,-0.12162071071585256,1.1851819962517063,1.0225360540476005,-0.22346499749044496,-0.2357683337068904,0,0,0,1,0,0,-0.6928476673813231,0,-0.3051122541409314,0.29233309852069533,-0.32107630570872403,0.7383180833830029,-0.1981829022823819,-0.2861989698663995,0.7927053640573893,-0.026668288865883096,1.1772482323697764,-0.1995512930764585,0.7962368744650897,0.48276623845671607,0.9042593973013368,1.1270109968263886,0.32757260978970326,-0.5290112664187245,0.7752815292332573,2
-0.29411385970586823,-1.010419723198507,-0.5523462140812174,0.13548790784775205,1,-0.344502249058521,-0.12162071071585256,-0.032934302449988635,-0.2178144016415144,-0.2627205631669408,-0.2767518855998461,0,0,0,1,1,1,-0.6928476673813231,0,-0.3051122541409314,-0.5096566965682511,-0.5616625953346343,0.09107812869079396,-0.1981829022823819,-0.2861989698663995,-0.5553889576144516,-0.026668288865883096,0.18409412167689462,-0.1995512930764585,2.6969083418420188,3.057912921405714,1.386835552675029,1.606149763345325,0.32757260978970326,-0.5290112664187245,0.7752815292332573,2
1.4011124424098773,1.163677734685073,-0.5523462140812174,-0.38940228727272824,0,1.4327476917841988,-0.12162071071585256,-0.032934302449988635,0.9572544511165946,-0.0664427347844617,-0.07183412613506761,0,0,1,0,1,0,2.873391998708289,0,-0.3051122541409314,-0.10866179902377787,-0.32107630570872403,-1.5270217580397283,-0.1981829022823819,-0.2861989698663995,-0.5553889576144516,-0.7796928178261991,-1.4711627294779084,-0.1995512930764585,0.04357097338382537,1.6978488556122755,-2.2200991610010288,-1.9761961545532614,1.7576667439845728,-0.6742477484679752,-0.423226648557039,0
-0.29411385970586823,-0.09501026724752597,0.9404015916716868,0.19201454424534223,1,-0.344502249058521,-0.12162071071585256,1.1210706121095118,1.0225360540476005,-0.41974282587292405,-0.153801229920979,1,0,0,1,0,0,-0.6928476673813231,0,-0.3051122541409314,-0.10866179902377787,1.3630277216726476,0.09107812869079396,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,-0.5286846415060938,0.5151454919078552,-0.1995512930764585,0.7962368744650897,-0.0005052570028816297,0.06891709960108486,0.27425192207533744,-1.4788620860353958,0.9959717950984076,0.12516823722154677,2
-0.29411385970586823,-0.09501026724752597,-0.5523462140812174,0.3164681470702887,1,-0.344502249058521,-0.12162071071585256,-1.186939217009489,-1.2623200485376112,-0.0664427347844617,-0.3587189893857575,1,0,0,1,0,0,-0.6928476673813231,0,-0.3051122541409314,0.29233309852069533,-0.32107630570872403,0.7383180833830029,-0.1981829022823819,-0.2861989698663995,0.7927053640573893,0.726356240094433,1.1772482323697764,-0.1995512930764585,-0.1921122885709134,0.11686067760873417,0.8448044294934894,1.1732620887908665,1.7576667439845728,-0.6742477484679752,-0.423226648557039,2
-0.29411385970586823,-1.010419723198507,2.4331493974245912,0.3164681470702887,1,-0.344502249058521,-0.12162071071585256,-1.0587164487251002,-1.1970384456066052,-0.2627205631669408,-0.3177354374928018,1,0,0,1,0,0,-0.4286817661895,0,0.5397956233275789,0.29233309852069533,0.16009627354309647,0.4146981060368984,-0.1981829022823819,-0.2861989698663995,0.3433405901667757,0.47534806377432764,0.18409412167689462,-0.1995512930764585,-1.6366226037773794,-1.2915305377306643,0.5405931775433384,0.3964191033780331,0.32757260978970326,-0.5290112664187245,0.7752815292332573,0
-0.29411385970586823,-0.09501026724752597,1.686775494548139,0.3164681470702887,1,-0.344502249058521,-0.12162071071585256,-0.032934302449988635,0.9572544511165946,-0.2627205631669408,-0.11281767802802331,1,0,0,1,0,0,-0.5607647167854115,0,-0.3051122541409314,0.29233309852069533,-0.32107630570872403,0.4146981060368984,-0.1981829022823819,-0.2861989698663995,0.3433405901667757,-0.27767646518598843,0.5151454919078552,-0.1995512930764585,0.5681562983798581,0.4413429674173224,0.27007307401763464,0.3321205869029305,-1.4788620860353958,0.9959717950984076,0.12516823722154677,2
-0.29411385970586823,-0.09501026724752597,0.9404015916716868,0.19201454424534223,1,-0.344502249058521,-0.12162071071585256,-1.186939217009489,-1.3928832543996232,-0.2627205631669408,-0.2357683337068904,0,0,0,1,0,0,-0.5607647167854115,0,-0.3051122541409314,-0.10866179902377787,0.641268852794917,0.09107812869079396,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,1.2283725927346436,0.18409412167689462,-0.1995512930764585,-0.8763540168266079,-0.6701814721397529,0.1105355770665777,0.26139221878031693,1.4942283508434129,1.1412082771476582,-1.8119040206092638,2
1.4011124424098773,1.3925300986728182,-0.5523462140812174,0.5496998989292532,0,-0.344502249058521,-0.12162071071585256,1.1210706121095118,0.9572544511165946,-0.0664427347844617,-0.07183412613506761,0,0,0,1,1,0,1.8167283939409968,0,2.6520653169988546,2.2973075862430616,1.1224414320467375,2.356417970113525,-0.1981829022823819,3.86911653518873,3.0395292335104576,1.2283725927346436,2.8325050835245795,-0.1995512930764585,-1.7126494624724566,0.38611193936479615,0.32903258376041594,0.501769749602625,-0.8014490751009835,-1.4730483997388537,-1.3961853168738847,2
-0.29411385970586823,-1.010419723198507,0.19402768879523472,0.11933744030558342,1,-0.344502249058521,-0.12162071071585256,1.3134047645360951,1.1530992599096126,-0.3019761288434366,-0.153801229920979,1,0,0,1,0,0,-0.6928476673813231,0,-0.3051122541409314,-0.10866179902377787,-0.08049001608281377,0.4146981060368984,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,0.47534806377432764,0.5151454919078552,-0.1995512930764585,1.7845860375010927,1.656425584572882,1.1093790362384093,0.8449012557918751,-0.1616701203295946,-0.4563930253940992,0.8769999354663821,0
-0.29411385970586823,1.3925300986728182,-0.5523462140812174,0.5496998989292532,0,-0.344502249058521,-0.12162071071585256,1.1210706121095118,0.9572544511165946,-0.0664427347844617,-0.07183412613506761,1,0,0,1,0,0,0.49589888798188103,0,-0.3051122541409314,-0.5096566965682511,-0.8022488849605445,-1.5270217580397283,-0.1981829022823819,-0.2861989698663995,-0.5553889576144516,-0.7796928178261991,-1.4711627294779084,-0.1995512930764585,2.1647203309764786,-1.8576485752690504,-2.2200991610010288,-1.9761961545532614,-1.4788620860353958,0.9959717950984076,0.12516823722154677,0
-0.29411385970586823,-1.010419723198507,2.4331493974245912,0.11221223403697962,1,-0.344502249058521,-0.12162071071585256,0.9287364596829284,-1.3928832543996232,-0.22346499749044496,-0.153801229920979,1,0,0,1,0,0,-0.6928476673813231,0,-0.3051122541409314,-0.10866179902377787,-0.32107630570872403,-0.8797818033475193,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,-2.034733699426726,-1.4711627294779084,-0.1995512930764585,0.11199514620939524,0.19970721968752353,0.06891709960108486,-1.9761961545532614,-0.8014490751009835,-1.4730483997388537,-1.3961853168738847,0
-0.29411385970586823,-1.010419723198507,1.686775494548139,0.44614690115887795,1,-0.344502249058521,-0.12162071071585256,1.3775161486782896,-1.3928832543996232,-0.2627205631669408,-0.3177354374928018,1,0,0,1,0,0,-0.5607647167854115,0,-0.3051122541409314,-0.10866179902377787,-0.5616625953346343,-0.23254184865531047,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,0.726356240094433,-0.47800861878502654,-0.1995512930764585,-0.8003271581315307,-0.5044883879821771,0.27700948692854976,0.20995340560023487,-0.1616701203295946,-0.4563930253940992,0.8769999354663821,0
-0.29411385970586823,1.8502348266483089,-0.5523462140812174,0.44614690115887795,1,-0.344502249058521,-0.12162071071585256,-1.186939217009489,-0.2178144016415144,-0.10569830046095752,-0.11281767802802331,1,0,0,1,1,0,-0.4286817661895,0,0.11734168459332375,0.29233309852069533,-0.32107630570872403,0.4146981060368984,-0.1981829022823819,0.23321546826549172,-0.10602418372383794,-0.27767646518598843,0.18409412167689462,-0.1995512930764585,1.936639754891247,-0.6770853506463191,0.6585121970289022,0.5314459879757489,-0.9896193559160981,0.12455290280290343,1.535958306280973,0
-0.29411385970586823,-1.010419723198507,0.9404015916716868,0.19201454424534223,1,-0.344502249058521,-0.12162071071585256,1.1851819962517063,0.9572544511165946,-0.10569830046095752,-0.11281767802802331,1,0,0,1,0,1,-0.5607647167854115,0,-0.3051122541409314,-0.10866179902377787,-0.32107630570872403,0.4146981060368984,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,-0.5286846415060938,0.5151454919078552,-0.1995512930764585,-0.8763540168266079,-0.794451285257935,0.21755451912070248,0.3064011803128891,0.8920834522350467,-1.1099571946157272,0.3330275890892366,2
-0.29411385970586823,-1.010419723198507,-0.5523462140812174,0.3972204847811318,1,-0.344502249058521,-0.12162071071585256,-0.4817139914453499,-1.3928832543996232,-0.0664427347844617,-0.07183412613506761,1,0,0,1,0,1,-0.6928476673813231,0,-0.3051122541409314,-0.10866179902377787,-0.08049001608281377,0.09107812869079396,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,-0.5286846415060938,0.5151454919078552,-0.1995512930764585,-0.7243002994364535,-0.5321039020084393,0.589148067919747,0.8207893121137116,0.32757260978970326,-0.5290112664187245,0.7752815292332573,2
-0.29411385970586823,1.9646610086421814,-0.5523462140812174,0.08038631270388262,1,-0.344502249058521,-0.12162071071585256,-0.032934302449988635,-1.3928832543996232,-0.0664427347844617,-0.07183412613506761,0,0,1,1,1,0,-0.2965988155935884,0,2.6520653169988546,2.2973075862430616,2.806545459428109,1.709178015421316,-0.1981829022823819,2.3108732207930567,2.5901644596198437,1.7303889453748544,1.508299602600737,-0.1995512930764585,-0.1921122885709134,0.21351497670065409,0.2353910094630569,0.23138624442526906,-0.9896193559160981,0.12455290280290343,1.535958306280973,1
-0.29411385970586823,1.4497431896697546,-0.5523462140812174,0.11933744030558342,1,3.40746984827611,-0.12162071071585256,-0.032934302449988635,-0.2178144016415144,-0.0664427347844617,-0.07183412613506761,1,0,0,1,0,0,-0.03243291440176525,0,0.11734168459332375,-0.10866179902377787,1.3630277216726476,0.09107812869079396,-0.1981829022823819,0.23321546826549172,-0.10602418372383794,-0.27767646518598843,0.5151454919078552,-0.1995512930764585,1.3284248853306297,1.5942906780137904,0.7823767132952503,0.614115509158024,1.7576667439845728,-0.6742477484679752,-0.423226648557039,2
-0.29411385970586823,-0.09501026724752597,-0.5523462140812174,0.1996147642651863,1,-0.344502249058521,-0.12162071071585256,-0.032934302449988635,-1.3928832543996232,-0.0664427347844617,-0.07183412613506761,0,0,0,1,1,1,-0.4286817661895,0,-0.3051122541409314,-0.10866179902377787,-0.5616625953346343,-1.5270217580397283,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,0.9773644164145383,-1.4711627294779084,-0.1995512930764585,0.03596828751431809,0.7105942291733823,-2.2200991610010288,-1.9761961545532614,-0.2745722888186629,0.12455290280290343,0.7531688322260562,0
-0.29411385970586823,-0.09501026724752597,-0.5523462140812174,0.1996147642651863,1,-0.344502249058521,-0.12162071071585256,1.1210706121095118,0.9572544511165946,-0.14495386613745334,-0.153801229920979,0,0,0,1,0,0,-0.5607647167854115,0,-0.3051122541409314,-0.10866179902377787,-0.08049001608281377,0.09107812869079396,-0.1981829022823819,-0.2861989698663995,-0.10602418372383794,-0.026668288865883096,0.18409412167689462,-0.1995512930764585,-2.3208643320330737,-1.7195710051377366,0.2353910094630569,0.26139221878031693,-0.2745722888186629,0.12455290280290343,0.7531688322260562,2
